cycle,order,round,model,tokenizer_sha256,contract,shape,input_bytes,batch,parent_elapsed_ns,candidate_elapsed_ns,total_bytes,ratio,log_ratio
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,140-byte batch 512,140,512,34723583,26478125,2150400,1.3114064156733152,0.27110016106762125
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,140-byte batch 512,140,512,25789458,24266333,2150400,1.0627670031561836,0.06087588733478316
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,64480250,63386125,2097152,1.017261269717939,0.01711398645017898
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,59579000,59231458,2097152,1.0058675239768706,0.0058503770985137765
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,60583875,58756542,2097152,1.0311000773326653,0.030626268541918328
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,61097792,64509542,2097152,0.9471124752366091,-0.05433742279944502
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,58285375,58565959,2097152,0.9952090940745971,-0.0048024191022794935
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,4 KiB single,4096,1,62993166,58272791,2097152,1.0810047866078698,0.07789096659164331
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,39611250,39963416,2097152,0.9911877903530569,-0.00885126678881774
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,66004833,37463292,2097152,1.7618535231767674,0.5663663930577151
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,50823000,43608917,2097152,1.1654267864528716,0.15308736023433292
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,64973459,57748875,2097152,1.1251034587253865,0.11787499473947205
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,61089375,43733250,2097152,1.396863370547581,0.33422927345007575
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,flat-ragged,64 KiB single,65536,1,74969083,83367917,2097152,0.8992558012454599,-0.10618774522292031
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,93165459,85800500,2097200,1.0858381827611727,0.08235220742735092
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,78805125,85993458,2097200,0.9164083737625716,-0.0872931907725986
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,76686709,225588709,2097200,0.33994036909001507,-1.07898506178305
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,75844916,85588833,2097200,0.8861543421207765,-0.12086414250904416
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,75406542,82823750,2097200,0.9104458805596221,-0.09382082083462955
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 1,140,1,74807500,75496000,2097200,0.9908803115396843,-0.009161527385358886
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,32917792,29333167,2101120,1.122203817951195,0.1152944465310457
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,29655292,33032375,2101120,0.8977644507850253,-0.10784754933601522
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,30199042,26428375,2101120,1.1426749469083892,0.13337195846041228
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,34711000,31968958,2101120,1.0857720167169664,0.08229127011526549
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,29722458,27751083,2101120,1.071037768147643,0.06862805522072248
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 32,140,32,30976167,32225958,2101120,0.9612178790774816,-0.03955417450475748
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,18119084,22904666,2150400,0.7910651916950022,-0.2343748978027207
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,23034292,18537625,2150400,1.2425697466638796,0.21718161154910431
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,18085042,20846708,2150400,0.8675250787798247,-0.14211085832270526
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,36992917,19321708,2150400,1.9145779969348466,0.649497231212354
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,19467917,18875250,2150400,1.0313991602760229,0.03091628847501725
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,140-byte batch 512,140,512,18128166,23197833,2150400,0.7814594578726384,-0.24659200778856033
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,56961000,52933791,2097152,1.0760801167632221,0.07332491692612135
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,54239083,93856334,2097152,0.5778947534856838,-0.5483635142846928
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,64300917,61137083,2097152,1.0517498356930113,0.05045528726600541
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,58537167,54617541,2097152,1.0717649664967523,0.06930679093938605
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,61536500,53811709,2097152,1.1435522332137789,0.13413941180544842
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,4 KiB single,4096,1,52410666,54970917,2097152,0.9534253539921846,-0.047694143327975363
0,ab,0,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,57349083,33000375,2097152,1.7378312519175918,0.5526379288713423
0,ab,1,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,117859666,61188167,2097152,1.9261839629874842,0.6555408243844378
0,ab,2,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,40330875,57201209,2097152,0.7050703246499562,-0.3494577298681625
0,ab,3,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,69804000,43464417,2097152,1.606003365925741,0.4737487113665462
0,ab,4,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,53700375,39877917,2097152,1.346619358277916,0.2975972726962299
0,ab,5,gemma-3,4667f2089529e8e7657cfb6d1c19910ae71ff5f28aa7ab2ff2763330affad795,nested,64 KiB single,65536,1,74599417,48593875,2097152,1.5351609024799937,0.42863519800820665
0,ab,0,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,19704000,19633291,2097200,1.003601484845307,0.003595015028074124
0,ab,1,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,17049125,18005500,2097200,0.946884285357252,-0.05457838401459481
0,ab,2,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,16305250,15961625,2097200,1.0215281965338743,0.02129973796249615
0,ab,3,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,16147375,16597084,2097200,0.9729043366895053,-0.027469519523275452
0,ab,4,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,15982083,15037250,2097200,1.0628328318010274,0.060937826222604165
0,ab,5,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 1,140,1,15435625,15913125,2097200,0.969993323121637,-0.030466090888154787
0,ab,0,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 32,140,32,16255250,17968333,2101120,0.9046609944283646,-0.10019499725110427
0,ab,1,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 32,140,32,16172792,15636167,2101120,1.0343194722849915,0.03374369575925023
0,ab,2,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 32,140,32,15075542,16008875,2101120,0.9416990263213374,-0.06006956042509366
0,ab,3,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 32,140,32,14215125,15235917,2101120,0.933000947694845,-0.0693490623852073
0,ab,4,gpt-oss,0614fe83cadab421296e664e1f48f4261fa8fef6e03e63bb75c20f38e37d07d3,flat-ragged,140-byte batch 32,140,32,14243083,14697750,2101120,0.9690655372420949,-0.03142303548566865
